id;enlace;titulo;marca;modelo;motor;combustible;kilometraje;transmision;precio;localidad;region
CL-AD-12977867;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-6-2-0-skyactiv-g-v-auto/CL-AD-12977867/?Cr=624;2017 Mazda 6 2.0 Skyactiv-G V Auto;MAZDA;MAZDA6;20;Bencina;95000;Automatica;13500000.0;Concepcion; Bio Bio
CL-AD-13040593;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-13040593/?Cr=625;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;66470;Automatica;16600000.0;Vitacura;
CL-AD-13236726;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-2-0-auto-skyactiv-g-v/CL-AD-13236726/?Cr=626;2020 Mazda 3 2.0 Auto Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;90000;Automatica;18500000.0;Lampa;
CL-AD-13312650;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-5-2-0-syactiv-r-auto/CL-AD-13312650/?Cr=627;2013 Mazda Cx-5 2.0 Syactiv R Auto;MAZDA;CX-5;20;Bencina;93000;Automatica;12500000.0;Maipu;
CL-AD-15777443;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-3-2-0-r-auto/CL-AD-15777443/?Cr=628;2011 Mazda 3 2.0 R Auto;MAZDA;MAZDA3;20;Bencina;104500;Automatica;7200000.0;Chiguayante; Bio Bio
CL-AD-14149416;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-14149416/?Cr=629;2015 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;101000;Automatica;15500000.0;La Reina;
CL-AD-14317824;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-5/CL-AD-14317824/?Cr=630;2012 Mazda 5;;;;Bencina;179000;Automatica;9300000.0;La Florida;
CL-AD-13571612;https://www.chileautos.cl/vehiculos/detalles/2008-mazda-6-2-0-r-auto-sport-touring/CL-AD-13571612/?Cr=631;2008 Mazda 6 2.0 R AUTO SPORT TOURING;MAZDA;MAZDA6;20;Bencina;230000;Automatica;6400000.0;Huechuraba;
CL-AD-14970518;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-bt-50-3-0-dsl-4wd/CL-AD-14970518/?Cr=632;2022 Mazda Bt-50 3.0 DSL 4WD;MAZDA;BT-50;30;Diesel;13121;Manual;27990000.0;Villarrica; Araucania
CL-AD-15158840;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-sport/CL-AD-15158840/?Cr=633;2020 Mazda 3 Sport;;;;Bencina;25000;Automatica;19800000.0;Vina del Mar; Valparaiso
CL-AD-13696638;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-13696638/?Cr=634;2018 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;79000;Automatica;15500000.0;Vina del Mar; Valparaiso
CL-AD-13704554;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-13704554/?Cr=635;2018 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;76285;Automatica;19800000.0;Coquimbo; Coquimbo
CL-AD-14198961;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-5/CL-AD-14198961/?Cr=636;2019 Mazda 5;;;;Bencina;158000;Automatica;11500000.0;Estacion Central;
CL-AD-13683488;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-3-2-0-manual-r-skyactive/CL-AD-13683488/?Cr=637;2022 Mazda Cx-3 2.0 Manual R Skyactive;MAZDA;CX-3;20;Bencina;7000;Manual;17300000.0;Providencia;
CL-AD-14117787;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-7-r-2wd-cu/CL-AD-14117787/?Cr=638;2012 Mazda Cx-7 R 2WD Cu;MAZDA;CX-7;25;Bencina;104000;Automatica;9590000.0;Vitacura;
CL-AD-15204562;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-5/CL-AD-15204562/?Cr=639;2018 Mazda 5;;;;Bencina;66411;Automatica;10500000.0;La Florida;
CL-AD-14643806;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CL-AD-14643806/?Cr=640;2019 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;93500;Automatica;20000000.0;Rancagua; OHiggins
CL-AD-14565882;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14565882/?Cr=641;2018 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;75000;Automatica;17300000.0;Talca; Maule
CL-AD-14211877;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-9-2-5-r-auto-4wd/CL-AD-14211877/?Cr=642;2019 Mazda Cx-9 2.5 R Auto 4WD;MAZDA;CX-9;25;Bencina;63000;Automatica;28900000.0;Talca; Maule
CL-AD-14491687;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-bt-50-2-2-dsl-sdx-4wd/CL-AD-14491687/?Cr=643;2016 Mazda Bt-50 2.2 DSL SDX 4WD;MAZDA;BT-50;22;Diesel;156200;Manual;14980000.0;Quilpue;
CL-AD-14596742;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-5-2-5-skyactiv-gtx-auto-4wd/CL-AD-14596742/?Cr=644;2020 Mazda Cx-5 2.5 Skyactiv GTX Auto 4WD;MAZDA;CX-5;25;Bencina;18000;Automatica;26800000.0;Antofagasta; Antofagasta
CL-AD-15049087;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-5/CL-AD-15049087/?Cr=645;2016 Mazda 5;;;;Bencina;57000;Automatica;8950000.0;Lo Barnechea;
CL-AD-14814677;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-2-0-manual-skyactiv-g-v/CL-AD-14814677/?Cr=646;2019 Mazda 3 2.0 Manual Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;38000;Manual;13800000.0;;
CL-AD-14540195;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-30-2-0-v-auto-skyactive-g-4wd/CL-AD-14540195/?Cr=647;2022 Mazda Cx-30 2.0 V Auto Skyactive-G 4WD;MAZDA;CX-30;20;Bencina;17000;Automatica;19950000.0;Providencia;
CL-AD-14560892;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-3-2-0-gt-auto-skyactive-4wd/CL-AD-14560892/?Cr=648;2018 Mazda Cx-3 2.0 GT Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;23000;Automatica;18000000.0;Huechuraba;
CL-AD-14748628;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14748628/?Cr=649;2021 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;34000;Automatica;20500000.0;La Florida;
CL-AD-14834125;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-2-1-5-v-skyactive-sport/CL-AD-14834125/?Cr=650;2016 Mazda 2 1.5 V Skyactive Sport;MAZDA;MAZDA2;15;Bencina;103500;Manual;8900000.0;Huechuraba;
CL-AD-15125589;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15125589/?Cr=651;2021 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;26000;Automatica;18500000.0;Puerto Varas; Los Lagos
CL-AD-14865779;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-2-5-skyactiv-g-gt-auto-a-bose/CL-AD-14865779/?Cr=652;2019 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose;MAZDA;MAZDA3;25;Bencina;48000;Automatica;16000000.0;San Pedro de la Paz;Bio Bio
CL-AD-14911153;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14911153/?Cr=653;2015 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;115000;Automatica;10990000.0;Lampa;
CL-AD-15178778;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-9-2-5-gtx-auto-4wd/CL-AD-15178778/?Cr=654;2018 Mazda Cx-9 2.5 GTX Auto 4WD;MAZDA;CX-9;25;Bencina;120000;Automatica;22490000.0;Vitacura;
CL-AD-15855330;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5/CL-AD-15855330/?Cr=655;2019 Mazda Cx-5;;;;Bencina;42120;Automatica;18900000.0;Concon; Valparaiso
CL-AD-14917587;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r/CL-AD-14917587/?Cr=656;2015 Mazda Cx-5 2.0 Skyactiv R;MAZDA;CX-5;20;Bencina;178600;Manual;8790000.0;Buin;
CL-AD-15170986;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-15170986/?Cr=657;2017 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;110000;Automatica;15900000.0;La Reina;
CL-AD-13644387;https://www.chileautos.cl/vehiculos/detalles/2010-mazda-3-1-6-v-srf/CL-AD-13644387/?Cr=658;2010 Mazda 3 1.6 V SRF;MAZDA;MAZDA3;16;Bencina;169000;Manual;6100000.0;Buin;
CL-AD-15126236;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15126236/?Cr=659;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;86000;Automatica;12690000.0;Valparaiso; Valparaiso
CL-AD-14571995;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-sport/CL-AD-14571995/?Cr=660;2016 Mazda 3 Sport;;;;Bencina;82000;Automatica;12490000.0;Nunoa;
CL-AD-15185792;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-cx-7-r-2wd/CL-AD-15185792/?Cr=661;2011 Mazda Cx-7 R 2WD;MAZDA;CX-7;25;Bencina;160000;Automatica;7000000.0;Valparaiso; Valparaiso
CL-AD-15414232;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-15414232/?Cr=662;2021 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;30000;Automatica;27500000.0;Vitacura;
CL-AD-15252447;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-5-2-0-mav-v-auto/CL-AD-15252447/?Cr=663;2016 Mazda 5 2.0 MAV V Auto;MAZDA;MAZDA5;20;Bencina;83000;Automatica;9500000.0;La Florida;
CL-AD-15318110;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-sport/CL-AD-15318110/?Cr=664;2017 Mazda 3 Sport;;;;Bencina;51700;Manual;12500000.0;Nunoa;
CL-AD-15723904;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-2/CL-AD-15723904/?Cr=665;2013 Mazda 2;;;;Bencina;137000;Manual;5990000.0;Macul;
CL-AD-15401153;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-15401153/?Cr=666;2021 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;62000;Automatica;18900000.0;Temuco; Araucania
CL-AD-15467937;https://www.chileautos.cl/vehiculos/detalles/2023-mazda-cx-5-2-0-core-auto/CL-AD-15467937/?Cr=667;2023 Mazda Cx-5 2.0 Core Auto;MAZDA;CX-5;20;Bencina;9600;Automatica;20500000.0;Lo Prado;
CL-AD-14819691;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-2-1-5-v/CL-AD-14819691/?Cr=668;2013 Mazda 2 1.5 V;MAZDA;MAZDA2;15;Bencina;132000;Manual;5990000.0;Nunoa;
CL-AD-15794756;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-2-1-5-s/CL-AD-15794756/?Cr=669;2012 Mazda 2 1.5 S;MAZDA;MAZDA2;15;Bencina;87800;Manual;6300000.0;Las Condes;
CL-AD-15655706;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-2-0-skyactiv-g-v/CL-AD-15655706/?Cr=670;2016 Mazda 3 2.0 Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;145000;Manual;11000000.0;Isla de Maipo;
CL-AD-15604975;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-7/CL-AD-15604975/?Cr=671;2013 Mazda Cx-7;;;;Bencina;130500;Automatica;9900000.0;La Reina;
CL-AD-15611843;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-2-1-5-s/CL-AD-15611843/?Cr=672;2011 Mazda 2 1.5 S;MAZDA;MAZDA2;15;Bencina;129000;Manual;6990000.0;Huechuraba;
CL-AD-13963061;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-5-2-0-manual-skyactiv-r/CL-AD-13963061/?Cr=673;2020 Mazda Cx-5 2.0 Manual Skyactiv R;MAZDA;CX-5;20;Bencina;52000;Manual;17800000.0;Chiguayante; Bio Bio
CL-AD-15761229;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-2-1-5-s/CL-AD-15761229/?Cr=674;2011 Mazda 2 1.5 S;MAZDA;MAZDA2;15;Bencina;129000;Manual;5500000.0;Peralillo; OHiggins
CL-AD-12666607;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-sport/CL-AD-12666607/?Cr=675;2017 Mazda 3 Sport;;;;Bencina;54000;Manual;14500000.0;Vina del Mar; Valparaiso
CL-AD-14182597;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-1-6-v-bt/CL-AD-14182597/?Cr=676;2014 Mazda 3 1.6 V BT;MAZDA;MAZDA3;16;Bencina;55800;Manual;7699000.0;Las Condes;
CL-AD-12911949;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-6-2-0-skyactiv-g-v/CL-AD-12911949/?Cr=677;2013 Mazda 6 2.0 Skyactiv-G V;MAZDA;MAZDA6;20;Bencina;166000;Manual;8700000.0;Quilicura;
CL-AD-15565741;https://www.chileautos.cl/vehiculos/detalles/2007-mazda-6-2-0-v-16v-at/CL-AD-15565741/?Cr=678;2007 Mazda 6 2.0 V 16V AT;MAZDA;MAZDA6;20;Bencina;184000;Automatica;4950000.0;Las Condes;
CL-AD-14003893;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-14003893/?Cr=679;2017 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;130000;Automatica;22000000.0;Limache; Valparaiso
CL-AD-12190338;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-bt-50-si/CL-AD-12190338/?Cr=680;2019 Mazda Bt-50 si;;;;Diesel;105000;Manual;19900000.0;Independencia;
CL-AD-12816341;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3/CL-AD-12816341/?Cr=681;2017 Mazda 3;;;;Bencina;44000;Automatica;16000000.0;Las Condes;
CL-AD-14514250;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-5/CL-AD-14514250/?Cr=682;2015 Mazda 5;;;;Bencina;121000;Automatica;8500000.0;Santiago;
CL-AD-12785125;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-1-6-s/CL-AD-12785125/?Cr=683;2015 Mazda 3 1.6 S;MAZDA;MAZDA3;16;Bencina;129000;Manual;10800000.0;El Monte;
CL-AD-13367187;https://www.chileautos.cl/vehiculos/detalles/2004-mazda-b2500/CL-AD-13367187/?Cr=684;2004 Mazda B2500;;;;Diesel (petroleo);245000;Manual;6700000.0;Puerto Montt; Los Lagos
CL-AD-15622520;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-2-0-auto-skyactiv-g-v-sr/CL-AD-15622520/?Cr=685;2019 Mazda 3 2.0 Auto Skyactiv-G V SR;MAZDA;MAZDA3;20;Bencina;63000;Automatica;12900000.0;Pudahuel;
CL-AD-13044266;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-9-3-7-gtx-auto-4wd/CL-AD-13044266/?Cr=686;2015 Mazda Cx-9 3.7 GTX Auto 4WD;MAZDA;CX-9;37;Bencina;84723;Automatica;17500000.0;Calama; Antofagasta
CL-AD-15331566;https://www.chileautos.cl/vehiculos/detalles/2009-mazda-3-1-6-v-auto/CL-AD-15331566/?Cr=687;2009 Mazda 3 1.6 V AUTO;MAZDA;MAZDA3;16;Bencina;118000;Automatica;5900000.0;Penaflor;
CL-AD-15445401;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-6-2-0-skyactiv-g-v/CL-AD-15445401/?Cr=688;2016 Mazda 6 2.0 Skyactiv-G V;MAZDA;MAZDA6;20;Bencina;49000;Manual;11500000.0;Quinta Normal;
CL-AD-13275467;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-13275467/?Cr=689;2015 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;97210;Automatica;13390000.0;Maipu;
CL-AD-14988201;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-2-2-dsl-manual-sdx/CL-AD-14988201/?Cr=690;2018 Mazda Bt-50 2.2 DSL Manual SDX;MAZDA;BT-50;22;Diesel;148000;Manual;18000000.0;Vina del Mar; Valparaiso
CL-AD-14028535;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-5/CL-AD-14028535/?Cr=691;2015 Mazda 5;;;;Bencina;301500;Automatica;9950000.0;Santiago;
CL-AD-14324443;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14324443/?Cr=692;2018 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;36000;Automatica;18300000.0;Providencia;
CL-AD-13583382;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-bt-50-2-2-dsl-manual-sdx-4wd/CL-AD-13583382/?Cr=693;2017 Mazda Bt-50 2.2 DSL Manual SDX 4WD;MAZDA;BT-50;22;Diesel;82000;Manual;20500000.0;Penaflor;
CL-AD-13603352;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-7-r-2wd-cu/CL-AD-13603352/?Cr=694;2012 Mazda Cx-7 R 2WD Cu;MAZDA;CX-7;25;Bencina;140221;Automatica;7750000.0;Antofagasta; Antofagasta
CL-AD-15807532;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-15807532/?Cr=695;2016 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;92000;Automatica;11900000.0;Nunoa;
CL-AD-15789716;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-15789716/?Cr=696;2019 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;73200;Automatica;22000000.0;Antofagasta; Antofagasta
CL-AD-13764328;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5/CL-AD-13764328/?Cr=697;2018 Mazda Cx-5;;;;Bencina;67000;Automatica;20490000.0;Huechuraba;
CL-AD-13845829;https://www.chileautos.cl/vehiculos/detalles/2010-mazda-3-sport/CL-AD-13845829/?Cr=698;2010 Mazda 3 Sport;;;;Bencina;142000;Manual;7390000.0;Santiago;
CL-AD-15808007;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-sport/CL-AD-15808007/?Cr=699;2017 Mazda 3 Sport;;;;Bencina;37600;Automatica;13390000.0;Vitacura;
CL-AD-14442677;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-bt-50-2-2-dsl-manual-sdx/CL-AD-14442677/?Cr=700;2019 Mazda Bt-50 2.2 DSL Manual SDX;MAZDA;BT-50;22;Diesel;65000;Manual;21000000.0;La Serena; Coquimbo
CL-AD-14982682;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-14982682/?Cr=701;2019 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;94000;Automatica;20500000.0;Lampa;
CL-AD-14431953;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-2-2-dsl-manual-sdx-hi-rider/CL-AD-14431953/?Cr=702;2018 Mazda Bt-50 2.2 DSL Manual SDX Hi Rider;MAZDA;BT-50;22;Diesel;81540;Manual;21700000.0;Quillota; Valparaiso
CL-AD-14872882;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-2-1-5-gt-auto-skyactive-sport/CL-AD-14872882/?Cr=703;2018 Mazda 2 1.5 GT Auto Skyactive Sport;MAZDA;MAZDA2;15;Bencina;46000;Automatica;11800000.0;Las Condes;
CL-AD-14269905;https://www.chileautos.cl/vehiculos/detalles/2007-mazda-3-sport/CL-AD-14269905/?Cr=704;2007 Mazda 3 Sport;;;;Bencina;185000;Manual;4500000.0;Santiago;
CL-AD-14802675;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-3-2-0-manual-r-skyactive/CL-AD-14802675/?Cr=705;2017 Mazda Cx-3 2.0 Manual R Skyactive;MAZDA;CX-3;20;Bencina;59000;Manual;11500000.0;Villarrica; Araucania
CL-AD-15075668;https://www.chileautos.cl/vehiculos/detalles/2009-mazda-6-2-0-r-auto-sport-touring/CL-AD-15075668/?Cr=706;2009 Mazda 6 2.0 R AUTO SPORT TOURING;MAZDA;MAZDA6;20;Bencina;120000;Automatica;5980000.0;Colina;
CL-AD-14225036;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-7/CL-AD-14225036/?Cr=707;2013 Mazda Cx-7;;;;Bencina;127500;Automatica;8900000.0;Penalolen;
CL-AD-14917222;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14917222/?Cr=708;2019 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;41000;Automatica;19390000.0;Colina;
CL-AD-15697237;https://www.chileautos.cl/vehiculos/detalles/2007-mazda-3-2-0-r-at-ac-abs-srf/CL-AD-15697237/?Cr=709;2007 Mazda 3 2.0 R AT AC ABS SRF;MAZDA;MAZDA3;20;Bencina;221385;Automatica;3800000.0;Cisnes; Aysen
CL-AD-14296013;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3-1-6-v/CL-AD-14296013/?Cr=710;2013 Mazda 3 1.6 V;MAZDA;MAZDA3;16;Bencina;136000;Manual;7200000.0;Nunoa;
CL-AD-14363700;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-2-0-manual-skyactiv-g-v/CL-AD-14363700/?Cr=711;2017 Mazda 3 2.0 Manual Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;61000;Manual;12000000.0;Penalolen;
CL-AD-12671549;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-3-2-0-manual-r-skyactive/CL-AD-12671549/?Cr=712;2022 Mazda Cx-3 2.0 Manual R Skyactive;MAZDA;CX-3;20;Bencina;12000;Manual;17990000.0;Vitacura;
CL-AD-14553774;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5/CL-AD-14553774/?Cr=713;2015 Mazda Cx-5;;;;Bencina;94000;Automatica;9990000.0;Penaflor;
CL-AD-14525458;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-sport/CL-AD-14525458/?Cr=714;2020 Mazda 3 Sport;;;;Bencina;56000;Manual;16800000.0;Coquimbo; Coquimbo
CL-AD-15522118;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-2-0-manual-skyactiv-g-v/CL-AD-15522118/?Cr=715;2019 Mazda 3 2.0 Manual Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;21000;Manual;13500000.0;Talca; Maule
CL-AD-14717721;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-5-2-0-manual-skyactiv-r/CL-AD-14717721/?Cr=716;2021 Mazda Cx-5 2.0 Manual Skyactiv R;MAZDA;CX-5;20;Bencina;86000;Manual;19250000.0;Linares; Maule
CL-AD-14809368;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-3-2-0-gt-auto-skyactive-4wd/CL-AD-14809368/?Cr=717;2018 Mazda Cx-3 2.0 GT Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;55000;Automatica;16000000.0;Nunoa;
CL-AD-15584816;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-6-2-0-skyactiv-g-v-auto/CL-AD-15584816/?Cr=718;2018 Mazda 6 2.0 Skyactiv-G V Auto;MAZDA;MAZDA6;20;Bencina;85000;Automatica;12500000.0;Valparaiso; Valparaiso
CL-AD-14437316;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-1-6-s-auto/CL-AD-14437316/?Cr=719;2015 Mazda 3 1.6 S Auto;MAZDA;MAZDA3;16;Bencina;154000;Automatica;9500000.0;Temuco; Araucania
CP-AD-8279280;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-30-2-0-v-auto-skyactive-g-4wd/CP-AD-8279280/?Cr=720;2021 Mazda Cx-30 2.0 V Auto Skyactive-G 4WD;MAZDA;CX-30;20;Bencina;33500;Automatica;18180000.0;;
CL-AD-15691461;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-6-2-0-skyactiv-g-v-auto-cuero/CL-AD-15691461/?Cr=721;2019 Mazda 6 2.0 Skyactiv-G V Auto Cuero;MAZDA;MAZDA6;20;Bencina;49000;Automatica;16290000.0;Las Condes;
CL-AD-15087679;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-15087679/?Cr=722;2019 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;30250;Automatica;24150000.0;El Bosque;
CL-AD-15244072;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-1-6-s-auto/CL-AD-15244072/?Cr=723;2016 Mazda 3 1.6 S Auto;MAZDA;MAZDA3;16;Bencina;75000;Automatica;11400000.0;Las Condes;
CL-AD-15651914;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-3-sport/CL-AD-15651914/?Cr=724;2021 Mazda 3 Sport;;;;Bencina;7200;Manual;17350000.0;San Bernardo;
CL-AD-15512782;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-6-2-5-skyactiv-g-gt-auto-ca/CL-AD-15512782/?Cr=725;2020 Mazda 6 2.5 Skyactiv-G GT Auto CA;MAZDA;MAZDA6;25;Bencina;56000;Automatica;13990000.0;Las Condes;
CL-AD-15329297;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-sport/CL-AD-15329297/?Cr=726;2016 Mazda 3 Sport;;;;Bencina;96000;Automatica;12650000.0;Las Condes;
CL-AD-15415389;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-sport/CL-AD-15415389/?Cr=727;2020 Mazda 3 Sport;;;;Bencina;43500;Manual;15200000.0;Pudahuel;
